SKU из Billing API (Sku.List), страницы объединены: id	serviceId	pricingUnit	price	name	description
  dn2d4kbhvqhls7u3frwn	dn2jfbheag6vvls7oplt	server_month	72.19 RUB	24 Tb HDD SATA Enterprise	
  dn2d5424gigts3ut0iep	dn2iqlgecrio4statr88	month	360.07 RUB	Interconnect. Trunk connection via partner, 120 TB	
  dn2d5mreqamq53xlg6y2	dn27aisfrgy53mtfs4a7	month	2897.5 RUB	GOST Gateway. Subscription to a HW5000 Q2 gateway model	
  dn2d6i6seztbsswyrr3b	dn2o984h40l32p7t5nsv	1k_token	1.02 RUB	Text generation, Alice AI LLM model, output tokens, asynchronous mode	
  dn2d6okndqz4eunlpdan	dn2thrwhzxl2ygay7nvq	gbyte_hour	0.369 RUB	Managed Service for YTsaurus. Component computing resources, Exec Node (Intel Ice Lake), RAM	
  dn2d7eeuvi4pft5cswt4	dn2rbtyqhowkmimgqc5u	user_month	2.13 RUB	Limit on Identity Hub users using SSO for external applications (5001-10000)	
  dn2d7i23qj7knnh53dpt	dn21j2nquomme940r5rt	instance_hour	0.3642 RUB	Cloud Backup. VM connected to Cloud Backup	
  dn2d7s257l01hsl9rc6d	dn22pas77ftg9h3f2djj	gbyte_hour	0.0048 RUB	Snapshot	
  dn2d8drhrqdcrq9c5etl	dn2qu7ck7veplf4kmbuh	gbyte_hour	0.7576 RUB	Serverless Containers. RAM usage time during downtime of provisioned instance	
  dn2dbczjxpwfmpbljcoz	dn2thrwhzxl2ygay7nvq	gbyte_hour	0.0218 RUB	Managed Service for YTsaurus. Storage on network SSD disks	
  dn2dcgv8qgsf2lgpbq0c	dn2g45ennmllm0knk0gi	gbyte_hour	0.4941 RUB	Managed Service for GitLab. Basic configuration/approval rules disabled, RAM	
  dn2dd29vb1490vk3gd27	dn25bk2bcun5eb7kkdq0	gbyte_hour	0.0 RUB	Cloud Desktop. Image	
  dn2ddeejcdsqr90n8vgi	dn2li5qddoc5cad2n6br	1k_request	1.2956 RUB	Object Storage. Cold storage, TRANSITION operations	
  dn2ddkxmyohbt25n4dna	dn2jfbheag6vvls7oplt	server_month	1067.24 RUB	BareMetal. Server type  BA-a401-2N2H-25G  with 1 year rental period	
  dn2ddsgk7wsbw7d2zuol	dn2jfbheag6vvls7oplt	server_month	1275.78 RUB	BareMetal. Server type BF261-i502 with 6 month rental period	
  dn2denkrhelokdrp4k2s	dn2l7rvq9j43kk6ips5i	gbyte_hour	0.427 RUB	MPP Analytics for PostgreSQL. Computing resources of dedicated hosts, AMD Zen 4 HighFreq, RAM	
  dn2df44wccw6hkmd4p23	dn2jfbheag6vvls7oplt	server_month	56.81 RUB	3.8 Tb SSD NVMe Enterprise	
  dn2dflbiele6g9he24ee	dn2hmdmghr9j2odlvssi	gbyte_hour	0.56 RUB	Managed Service for PostgreSQL. Host computing resources, Intel Ice Lake (Compute Optimized), RAM	
  dn2dg280dutqi7b38rt8	dn2tng436tjcn7cjudv1	scan	0.0 RUB	Container Registry. Further scan of Docker image for vulnerabilities	
  dn2dgbrojlvhpc74p597	dn22pas77ftg9h3f2djj	core_hour	3.865 RUB	Software-accelerated network, Intel Ice Lake (Compute Optimized)	
  dn2dgc2wgb66hjtrorcb	dn2jfbheag6vvls7oplt	server_month	467.26 RUB	RAM 768 Gb DDR4 ECC REG	
  dn2dhavk22hguuyvd4e5	dn2hmdmghr9j2odlvssi	gbyte_hour	0.3769 RUB	Managed Service for PostgreSQL. Host computing resources, AMD Zen 4, RAM, CVoS for 1 year	
  dn2divfmp4gfu3t7vra2	dn2rnt6lkfbauucwnfby	core_hour	2.3058 RUB	MetaData Hub. Computing resources of Apache Hive™ Metastore cluster, 100% vCPU	
  dn2dj452r5cbun6bv52e	dn2pr3ni7eesvh97h5ro	gbyte	0.0659 RUB	Ingress traffic — Internal Load Balancer	
  dn2dj4l3apo6jbjco3l7	dn2jfbheag6vvls7oplt	server_month	353.49 RUB	BareMetal. Server type BA-i217-S-1/10G with 3 month rental period	
  dn2djih21mipc4jo77uk	dn2pr3ni7eesvh97h5ro	gbyte	0.0659 RUB	Egress traffic — Internal Load Balancer	
  dn2dka206olokggsieuu	dn22pas77ftg9h3f2djj	gbyte_hour	0.4084 RUB	Regular VM computing resources, Intel Broadwell, RAM	
  dn2dkl69crpeohj3vmnv	dn2hjd8fhbb14l7vkp2c	core_hour	1.223 RUB	Managed Service for OpenSearch. Host computing resources, Intel Cascade Lake, 100% vCPU, CVoS for 1 year	
  dn2dlvuk2ecf6hu0kjtl	dn28okfvqh19eiue6l2m	gpu_hour	2.6129 RUB	Regular VM computing resources, Intel Cascade Lake with Nvidia V100, 1 GPU Nvidia V100	
  dn2dm5g4hu5t5n9q0pga	dn22pas77ftg9h3f2djj	core_hour	1.176 RUB	Regular VM computing resources, Intel Cascade Lake, 100% vCPU, CVoS for 6 months	
  dn2dmf3jkj7ga4yjb6uc	dn2rbtyqhowkmimgqc5u	user_month	3.55 RUB	Limit on Identity Hub users using SSO for external applications (1001-3000)	
  dn2dms3u2aycmhwbj4hq	dn2jfbheag6vvls7oplt	server_month	267.54 RUB	15 Tb HDD SATA Enterprise	
  dn2dnba7orfgdag64gmh	dn2hjd8fhbb14l7vkp2c	gbyte_hour	0.0198 RUB	Managed Service for OpenSearch. Storage on local SSD disks	
  dn2dnthnmip3pr35o10r	dn2b0fi02sdmf46ijdl5	gbyte_hour	0.0198 RUB	Yandex StoreDoc. Storage on local SSD disks	
  dn2do24hg476k0lhha6n	dn2hmdmghr9j2odlvssi	core_hour	0.0 RUB	PostgreSQL. AMD EPYC Zen4 (Compute Optimized). Software accelerated network	
  dn2dp5s4he4poka7clnc	dn2jfbheag6vvls7oplt	server_month	1904.62 RUB	BareMetal. Server type BA-i512-NH-2X25G with 3 month rental period	
  dn2dpms5iltwitsem46m	dn2jfbheag6vvls7oplt	server_month	2153.78 RUB	BareMetal. Server type  HA-i502-N-25G-GxL4-P1 with 1 month rental period	
  dn2dq9mqiklrm87pc1h2	dn22pas77ftg9h3f2djj	gbyte_hour	0.427 RUB	Regular VM computing resources, AMD Zen 4 (Compute Optimized), RAM	
  dn2dqvjto6jc3wbs7lcg	dn2o984h40l32p7t5nsv	1k_token	0.3 RUB	Text generation, gpt-oss-120b model, tool tokens, synchronous mode	
  dn2drhtemfcadpxczpru	dn2hmdmghr9j2odlvssi	core_hour	1.396 RUB	Managed Service for PostgreSQL. Host computing resources, AMD Zen 4, 100% vCPU, CVoS for 1 year	
  dn2dsxqrsm5wptiqhgi6	dn2220hr46dtogekm57v	gbyte_hour	0.4387 RUB	Managed Service for ClickHouse®. ClickHouse® Keeper, Intel Ice Lake. RAM, committed usage for 6 months	
  dn2dt0jim2bh03v5obtj	dn2pr3ni7eesvh97h5ro	gbyte	0.0659 RUB	Network Load Balancer. Processing of outgoing traffic by load balancer	
  dn2du1uuuvjdqdpmsmsd	dn2mse6mu1meu7orkmre	gbyte_hour	0.0198 RUB	Managed Service for Apache Kafka®. Storage on network SSD disks	
  dn2du3135ilsm1ijdgr4	dn2hmdmghr9j2odlvssi	gbyte_hour	0.0029 RUB	Managed Service for PostgreSQL. Backups beyond storage size	
  dn2dv5wenvfrto45hfm4	dn2jfbheag6vvls7oplt	server_month	154.94 RUB	RAM 256 Gb DDR4 ECC REG	
  dn2dw23tipqsjwamu5ie	dn2mse6mu1meu7orkmre	gbyte_hour	0.42 RUB	Managed Service for Apache Kafka®. Computing resources of Apache Kafka® Raft hosts, Intel Cascade Lake, RAM, CVoS for 1 year	
  dn2dxiq3oqfhhizdmqnc	dn27cwr4adplwdruh4ff	gbyte	1.0541 RUB	Cloud Video. Outgoing traffic	
  dn2dzkbl7qswpeafquct	dn2jfbheag6vvls7oplt	server_month	1116.35 RUB	BareMetal. Server type BA-i310-S-1/10G with 1 month rental period	
  dn2dzxvjnuaoqp5iwvgi	dn2l7rvq9j43kk6ips5i	gbyte_hour	0.532 RUB	MPP Analytics for PostgreSQL. Computing resources of standard hosts, AMD Zen 4, RAM, CVoS for 6 months	
  dn2e0j7ko5l58njegum8	dn2220hr46dtogekm57v	gbyte_hour	0.0134 RUB	Managed Service for ClickHouse®. Storage on non-replicated SSD disks	
  dn2e22vxkfh4d4opjvo4	dn2jfbheag6vvls7oplt	server_month	2862.97 RUB	BareMetal. Server type  BA-i512-NH-2X25G-P1 with 6 month rental period	
  dn2e2fphfupugm21k4hv	dn22pas77ftg9h3f2djj	core_hour	0.3184 RUB	Preemptible VM computing resources, Intel Ice Lake, 100% vCPU	
  dn2e2lbmsi0qkcr7ert2	dn2b0fi02sdmf46ijdl5	core_hour	1.0541 RUB	Yandex StoreDoc. Host computing resources, Intel Broadwell, 50% vCPU	
  dn2e4fbl2ulmcsfkorpg	dn27cwr4adplwdruh4ff	minute	0.0 RUB	Cloud Video. Live video transcoding	
  dn2ecxz6xds62s2invvw	dn2o984h40l32p7t5nsv	1k_token	0.4 RUB	Text generation, Gemma3 27B model, output tokens, synchronous mode	
  dn2edz7oes4zlxahffho	dn2jfbheag6vvls7oplt	server_month	149.5 RUB	BareMetal. Server type LA-i109-S-1/10G with 1 month rental period	
  dn2eefhiopts42mpjqbd	dn2l7rvq9j43kk6ips5i	core_hour	1.8413 RUB	MPP Analytics for PostgreSQL. Computing resources of standard hosts, Intel Ice Lake, 100% vCPU, CVoS for 1 year	
  dn2eexw2y4qju3xgg5m4	dn2rbtyqhowkmimgqc5u	user_month	4.47 RUB	Limit on Identity Hub users using SSO for external applications (501-1000)	
  dn2egd69k1ru71j5c6h9	dn2k9ntpr7hljm0o71sg	10k_request	0.0 RUB	Lockbox. Payload operations with secrets managed by Connection Manager	
  dn2egggtulqvardvvsh7	dn2o984h40l32p7t5nsv	1k_token	1.2 RUB	Text generation, YandexGPT Pro 5 model, cached tokens, synchronous mode	
  dn2egmncw7louchxfjzk	dn2jfbheag6vvls7oplt	server_month	151.48 RUB	Intel Xeon Gold 6338 (32c/64t, 2GHz)	
  dn2ei4rkafaa65e4eiik	dn2o984h40l32p7t5nsv	1k_token	0.41 RUB	Text generation, Qwen3-30B-A3B model, output tokens, batch mode	
  dn2ei6bkjaj1kqtjo830	dn2b0fi02sdmf46ijdl5	core_hour	1.0541 RUB	Yandex StoreDoc. Host computing resources, Intel Broadwell, 20% vCPU	
  dn2eiai7nzpv2jhifqle	dn2jfbheag6vvls7oplt	server_month	1494.83 RUB	BareMetal. Server type BA-i507-NH-2X25G with 6 month rental period	
  dn2ejql2dltywx5oeoz3	dn2jfbheag6vvls7oplt	server_month	1944.72 RUB	BareMetal. Server type BA-i512-NH-2X25G with 1 month rental period	
  dn2ek1qtnkfte18mbnf6	dn2hj22hpe85kloqo6ag	1m_request	0.0 RUB	Smart Web Security. ARL Requests count	
  dn2ek7027sm9arakmu87	dn28hpu626uudbq0j8mk	gbyte_hour	0.0029 RUB	Managed Service for MySQL®. Backups beyond storage size	
  dn2ekqj88rk6cj186bgv	dn28hpu626uudbq0j8mk	core_hour	2.0533 RUB	Managed Service for MySQL®. Computing resources of standard hosts, Intel Cascade Lake, 100% vCPU	
  dn2ekw5x5rjdzuvqxmob	dn2thrwhzxl2ygay7nvq	core_hour	1.3837 RUB	Managed Service for YTsaurus. Component computing resources,  Tablet Node (Intel Ice Lake), vCPU	
  dn2emftmylhwq2bmn6d5	dn2o984h40l32p7t5nsv	1k_token	0.3 RUB	Text generation, gpt-oss-120b model, output tokens, synchronous mode	
  dn2emmb4nzfuwyt5wafi	dn2jfbheag6vvls7oplt	server_month	632.57 RUB	BareMetal. Server type BA-i304-S-1/10G with 1 year rental period	
  dn2en7sxanjpwvrrpiof	dn2jfbheag6vvls7oplt	server_month	158.0 RUB	BareMetal. Server type LA-i110-S-1/10G with 1 day rental period	
  dn2eoyyipzikrm3cqc5n	dn2jfbheag6vvls7oplt	server_month	48.8 RUB	Network 2P x 25G	
  dn2ep4zl2llvx2j63glh	dn2jfbheag6vvls7oplt	server_month	1529.85 RUB	BareMetal. Server type HA-i502-N-25G-GxL4 with 6 month rental period	
  dn2eqa22k3ukjn44dlvc	dn2r2co4fs3e7sxyuip3	minute	0.8 RUB	Additional billable time for CI processes	
  dn2es1eurlod1l594gv1	dn2li5qddoc5cad2n6br	1k_request	1.2956 RUB	Object Storage. Cold storage, LIST operations	
  dn2es4cvrfuu44x6cti5	dn2jfbheag6vvls7oplt	server_month	450.88 RUB	30 Tb HDD SATA Enterprise	
  dn2esv2kzzwhpofamv6v	dn2jfbheag6vvls7oplt	server_month	2233.66 RUB	BareMetal. Server type  HA-a703-4N-2X25G  with 1 month rental period	
  dn2etb71vuqc01rjma1b	dn22pas77ftg9h3f2djj	core_hour	0.1397 RUB	Preemptible VM computing resources, AMD Zen 4 (Compute Optimized), 20% vCPU	
  dn2euvjs01kht9oftfji	dn2hmdmghr9j2odlvssi	gbyte_hour	0.0198 RUB	Managed Service for PostgreSQL. Storage on network SSD disks	
  dn2eviu2jeil7sr0jgdb	dn28hpu626uudbq0j8mk	gbyte_hour	0.1647 RUB	Managed Service for MySQL®. Computing resources of dedicated hosts, Intel Ice Lake, RAM	
  dn2evmo7umipi2iaj00k	dn22pas77ftg9h3f2djj	core_hour	1.2987 RUB	Computing resources of dedicated hosts, Intel Ice Lake intel-6338-c108-m704-n3200x6, 100% vCPU	
  dn2evtbxjk5ebwwxufwf	dn2jfbheag6vvls7oplt	server_month	74.88 RUB	AMD EPYC 7702 (64c/128t, 2.0 GHz) [Rome]	
  dn2eyici4i3uovpegvyu	dn2jfbheag6vvls7oplt	server_month	941.72 RUB	BareMetal. Server type BA-i309-S-1/10G with 6 month rental period	
  dn2f0q0d6gtpcom4b1p6	dn22pas77ftg9h3f2djj	core_hour	0.7027 RUB	Regular VM computing resources, Intel Ice Lake, 50% vCPU	
  dn2f1534pumohhnvp887	dn2l7rvq9j43kk6ips5i	gbyte_hour	0.3404 RUB	MPP Analytics for PostgreSQL. Computing resources of dedicated hosts, Intel Cascade Lake, RAM	
  dn2f1mpij5h7573tqjdt	dn2ydbtgqogjqcrlbehu	1m_request_unit	0.0 RUB	YDB Serverless. Data operations	
  dn2f22z4ys4zd44gvt2a	dn2220hr46dtogekm57v	core_hour	0.0 RUB	Managed Service for ClickHouse®. Computing resources of ClickHouse® Keeper hosts, Intel Broadwell, 20% vCPU	
  dn2f241pa1nb8bavgd6o	dn2dtfaj8fno5r3beac3	1m_row	0.0 RUB	Yandex Data Transfer - Rows transferred - Preview	
  dn2f264r6pbm6mmlughw	dn2fat3ycizke72tqqwo	event	2.0638 RUB	CNS. T2, transactional SMS	
  dn2f3ro5nqs10ik15sga	dn2li5qddoc5cad2n6br	10k_request	2.1301 RUB	Object Storage. Ice storage, OPTIONS operations	
  dn2f6hhhl9297pbp1hoq	dn2qu7ck7veplf4kmbuh	core_hour	0.0 RUB	Serverless Containers. CPU usage time when processing requests	
  dn2f6kacqtlq7sgausko	dn2o984h40l32p7t5nsv	1k_token	0.1 RUB	Text generation, Gemma3 4B it model, input tokens, batch mode	
  dn2f6vrobsli2qdr25hk	dn28okfvqh19eiue6l2m	interconnect_hour	0.6983 RUB	High-speed GPU cluster	
  dn2f6wzahphmnho5j2ak	dn27aisfrgy53mtfs4a7	month	508.33 RUB	GOST Gateway. Subscription to a HW100 C gateway model	
  dn2f8kq0romdmndsr3ot	dn2mse6mu1meu7orkmre	core_hour	1.4093 RUB	Managed Service for Apache Kafka®. Apache Kafka® broker host computing resources, Intel Ice Lake, 100% vCPU, CVoS for 6 months	
  dn2famqjc5jsjq5q9and	dn2m45g7b9fhfnpqs0je	second	0.0234 RUB	SpeechSense. Two-channel speech analytics	
  dn2fatbu5pne55oy6hzx	dn2jfbheag6vvls7oplt	server_month	382.36 RUB	AMD EPYC 9654 (96c/192t, 2.4 GHz) [Genoa]	
  dn2fbjtyabxyzxtreaws	dn2jfbheag6vvls7oplt	server_month	43.12 RUB	16 Tb HDD SATA Enterprise	
  dn2fbnlbq7y4tpaa6hpe	dn2jfbheag6vvls7oplt	server_month	177.75 RUB	BareMetal. Server type LA-i104-SH with 6 month rental period	
  dn2fbr3cqninoqaxfhpt	dn2rbtyqhowkmimgqc5u	user_month	1.83 RUB	Limit on Identity Hub users using SSO for external applications (10001+)	
  dn2fcf2mm3oc2r6kzl2g	dn2o984h40l32p7t5nsv	1k_token	0.61 RUB	Text generation, Llama-3.3-70B-Instruct model, output tokens, batch mode	
  dn2fd2997d0lk67hhd63	dn2jfbheag6vvls7oplt	server_month	262.7 RUB	BareMetal. Server type BA-i205-SH with 1 year rental period	
  dn2fd3g50rub98vfprlt	dn28okfvqh19eiue6l2m	core_hour	0.915 RUB	Regular VM computing resources, Gen2, 100% vCPU	
  dn2fe2ouwmphq3nzjeex	dn2jfbheag6vvls7oplt	server_month	894.41 RUB	BareMetal. Server type BA-i212-10S-10G with 1 year rental period	
  dn2fepfyxrh7lteuvvxd	dn2o984h40l32p7t5nsv	1k_token	0.2 RUB	Text generation, Qwen3-14B model, output tokens, batch mode	
  dn2ff7ugef6tvb9bgkkq	dn2kmsd7hrdeb1u7c4nb	10k_request	6.3245 RUB	Key Management Service. Cryptographic operations for RSA2048 or ECDSA algorithms	
  dn2fg67mc3h26dqfs2s9	dn2220hr46dtogekm57v	gbyte_hour	0.3351 RUB	Managed Service for ClickHouse®. Computing resources of ZooKeeper hosts, Intel Broadwell, RAM	
  dn2fghbb6nhc0qgc03ta	dn21qssbrdtcaus362kp	gbyte	0.0 RUB	Outgoing traffic from Object Storage	
  dn2fgzegonzpxrgvkjzk	dn28hpu626uudbq0j8mk	core_hour	1.5679 RUB	Managed Service for MySQL®. Computing resources of standard hosts, AMD Zen 4, 100% vCPU, CVoS for 6 months	
  dn2fhnobji0sfn7kgb9n	dn22pas77ftg9h3f2djj	core_hour	0.1537 RUB	Preemptible VM computing resources, AMD Zen 4,  20% vCPU	
  dn2fhtcoocq50j1uj4tg	dn22pas77ftg9h3f2djj	gbyte_hour	0.3404 RUB	Regular VM computing resources, Intel Cascade Lake, RAM	
  dn2fhtfnig6148vhhgik	dn20fgh8pg8d27h1cp7f	second	0.0102 RUB	Asynchronous audio file recognition	
  dn2fi6d5ptstw4xesiba	dn2jfbheag6vvls7oplt	subnet_hour	0.4321 RUB	Public subnet /26	
  dn2fi6tvkrci6ubv25jl	dn22pas77ftg9h3f2djj	core_hour	2.3497 RUB	Software-accelerated network, AMD Zen 4	
  dn2fipxzcfejmcjmmzov	dn2o984h40l32p7t5nsv	1k_token	0.1 RUB	Text generation, DeepSeek 2 VL Tiny model, input tokens, batch mode	
  dn2fj3suge492b6vmmpb	dn2mse6mu1meu7orkmre	core_hour	1.8446 RUB	Managed Service for Apache Kafka®. Computing resources of Apache Kafka® Raft hosts, Intel Cascade Lake, 100% vCPU	
  dn2fje1gmt1vuqoehi11	dn2jfbheag6vvls7oplt	server_month	323.55 RUB	BareMetal. Server type BA-i106-SH-10G with 3 month rental period	
  dn2fjlep7b3c75yyzykh	dn2o984h40l32p7t5nsv	1k_token	0.41 RUB	Text generation, Qwen 2.5 VL 32B Instruct model, input tokens, batch mode	
  dn2fju2w7rjtt4holbsj	dn2jfbheag6vvls7oplt	server_month	2301.71 RUB	BareMetal. Server type  BA-a704-4N-2X25G  with 1 month rental period	
  dn2fk3a39ab8d26srohn	dn2b0fi02sdmf46ijdl5	gbyte_hour	0.9882 RUB	Yandex StoreDoc. Host computing resources, AMD Zen 4, RAM	
  dn2fk64tez6hoojrh7y5	dn2jfbheag6vvls7oplt	server_month	912.4 RUB	RAM 1536 Gb DDR5 ECC REG	
  dn2fkkqvmd2dhlo7b07m	dn2l7rvq9j43kk6ips5i	gbyte_hour	0.6259 RUB	MPP Analytics for PostgreSQL. Computing resources of standard hosts, Intel Ice Lake, RAM	
  dn2flwzigmsxhoggt5se	dn2jfbheag6vvls7oplt	server_month	400.28 RUB	RAM 768 Gb DDR5 ECC REG	
  dn2fm3egm2ez5bfcx24f	dn2ur946qdu9rhas29ag	user_month	0.0 RUB	DataLens Active User (trial)	
  dn2fmfccmvc6q2smkpki	dn2220hr46dtogekm57v	gbyte_hour	0.3074 RUB	Managed Service for ClickHouse®. Computing resources of ZooKeeper hosts, AMD Zen 4, RAM	
  dn2fmilap8tgqtuurg7f	dn2o8879r181fgps5lb3	core_hour	2.745 RUB	Managed Service for Apache Airflow™. Cluster computing resources, vCPU	
  dn2fmpkngngdlvmu3d2o	dn2jfbheag6vvls7oplt	server_month	44.25 RUB	18 Tb HDD SATA Enterprise	
  dn2fmplirg3bppcojtio	dn2o984h40l32p7t5nsv	1k_token	0.8 RUB	Text generation, YandexGPT Pro 5.1 model, cached tokens, synchronous mode	
  dn2fn6y4zcmx5yaanffr	dn2o984h40l32p7t5nsv	1k_token	0.61 RUB	Text generation, Llama-3.1-70B-Instruct model, input tokens, batch mode	
  dn2foiqm6aoaghmjcr38	dn2hmdmghr9j2odlvssi	core_hour	1.9874 RUB	Managed Service for PostgreSQL. Host computing resources, Intel Cascade Lake, 100% vCPU	
  dn2fol5odat55iak187k	dn2220hr46dtogekm57v	gbyte_hour	0.571 RUB	Managed Service for ClickHouse®. Computing resources of ClickHouse® hosts, Intel Cascade Lake, RAM	
  dn2fp6heko2d1lre16r0	dn2iqlgecrio4statr88	month	210.07 RUB	Interconnect. Direct trunk connection, 60 TB	
  dn2fpm7sil3qemax3fux	dn2jfbheag6vvls7oplt	server_month	170.19 RUB	Intel Xeon Gold 6354 (18c/36t, 3.00 GHz)	
  dn2fppk3tsktornwqmxn	dn2o984h40l32p7t5nsv	1k_token	0.1 RUB	Text generation, DeepSeek 2 VL Tiny model, output tokens, batch mode	
  dn2fqof7dkuu0t19vg2n	dn2jfbheag6vvls7oplt	server_month	1014.63 RUB	BareMetal. Server type BA-i111-8S-10G with 1 day rental period	
  dn2fs4vq4htc5tmx7r2s	dn2220hr46dtogekm57v	gbyte_hour	0.4025 RUB	Managed Service for ClickHouse®. ClickHouse® Keeper, Intel Ice Lake. RAM, committed usage for 1 year	
  dn2fsfrgjf4st2kgcqgq	dn2jfbheag6vvls7oplt	server_month	999.63 RUB	BareMetal. Server type BA-i212-10S-10G with 3 month rental period	
  dn2fsss5en3av7sfzo7y	dn2b0fi02sdmf46ijdl5	gbyte_hour	1.005 RUB	Yandex StoreDoc. Host computing resources, Intel Ice Lake (Compute Optimized), RAM	
  dn2ftdm4f643b2yoclnb	dn2o984h40l32p7t5nsv	1k_token	0.1 RUB	Text generation, gpt-oss-20b model, output tokens, synchronous mode	
  dn2ftqohv8psorjabi12	dn2mse6mu1meu7orkmre	gbyte_hour	0.4392 RUB	Managed Service for Apache Kafka®. Apache Kafka® broker host computing resources, Intel Ice Lake, RAM	
  dn2fu4jxrhluhbedcjow	dn2jfbheag6vvls7oplt	server_month	739.32 RUB	RAM 1152 Gb DDR5 ECC REG	
  dn2fu4qvnd9c64kvgovr	dn2l7rvq9j43kk6ips5i	gbyte_hour	0.6259 RUB	MPP Analytics for PostgreSQL. Computing resources of standard hosts, AMD Zen 4, RAM	
  dn2fuzc4hbvfextbc5bf	dn2jfbheag6vvls7oplt	server_month	998.67 RUB	BareMetal. Server type BA-i112-10S-10G with 3 month rental period	
  dn2fvi7h6viwsujbcxv3	dn2jfbheag6vvls7oplt	server_month	1864.52 RUB	BareMetal. Server type BA-i512-NH-2X25G with 6 month rental period	
  dn2fvnfjytafpwgch77a	dn2jfbheag6vvls7oplt	server_month	186.17 RUB	BareMetal. Server type BF261-i206 with 1 month rental period	
  dn2fvsnp4xv57a3343yi	dn2jfbheag6vvls7oplt	server_month	526.27 RUB	Server Base (with redundant PSU)	
  dn2fxkhsmm7pafbzdkd5	dn2o984h40l32p7t5nsv	1k_token	0.1 RUB	Text generation, Qwen3-8B model, output tokens, batch mode	
  dn2fysufhjzeuuean7vs	dn2jfbheag6vvls7oplt	server_month	880.58 RUB	BareMetal. Server type BA-i211-8S-25G with 1 year rental period	
  dn2g19ntlssmtonm40u8	dn2220hr46dtogekm57v	gbyte_hour	0.4387 RUB	Managed Service for ClickHouse®. Computing resources of ClickHouse® hosts, Intel Ice Lake, RAM, CVoS for 6 months	
  dn2g4sskgjdjyyq5mdy3	dn28d4gpcfmv27l612lh	10k_request	1.525 RUB	Security Deck. DSPM, file operations	
  dn2g53dcfhivbid4ejgu	dn2jfbheag6vvls7oplt	server_month	963.9 RUB	BareMetal. Server type BA-i111-8S-10G with 3 month rental period	
  dn2g5hhlhf14ugnsdhe3	dn2hb3vlkb6qfih0pgv6	core_hour	1.2932 RUB	Managed Service for Valkey™. Host computing resources, Intel Ice Lake, 100% vCPU, CVoS for 1 year	
  dn2g5qo1211n5k8i1s3v	dn22pas77ftg9h3f2djj	core_hour	0.199 RUB	Preemptible VM computing resources, Intel Broadwell, 5% vCPU	
  dn2g62069uh6os9llcbl	dn2b0fi02sdmf46ijdl5	fip_hour	0.2635 RUB	Yandex StoreDoc. Public IP address	
  dn2g6deavckbovip5uu5	dn2220hr46dtogekm57v	core_hour	1.3286 RUB	Managed Service for ClickHouse®. Computing resources of ZooKeeper hosts, Intel Cascade Lake, 100% vCPU	
  dn2g6ebdbbs460eog8ne	dn2mse6mu1meu7orkmre	gbyte_hour	0.4392 RUB	Managed Service for Apache Kafka®. Computing resources of Apache Kafka® Raft hosts, Intel Ice Lake, RAM	
  dn2g6x6yk4y7m4e4pxk2	dn2jfbheag6vvls7oplt	server_month	231.8 RUB	RAM 384 Gb DDR4 ECC REG	
  dn2g773c1s243adit5gr	dn2jfbheag6vvls7oplt	server_month	189.1 RUB	BareMetal. Server type BA-i200-H with 1 day rental period	
  dn2g7cmowvyni6srnwnz	dn2jfbheag6vvls7oplt	server_month	17.62 RUB	960 Gb SSD NVMe Enterprise	
  dn2g8libvvhr7ici7vkb	dn22pas77ftg9h3f2djj	gbyte_hour	0.3843 RUB	Computing resources of dedicated hosts, Intel Ice Lake (Compute Optimized) intel-6354-c56-m454-n3200x6, RAM	
  dn2g9rivnuv7lfid28of	dn2oxk4367kv6etfvj5x	1m_points	0.0 RUB	Monium. Writing metric values via Prometheus Remote API	
  dn2gac3fpk1bsurdkf0h	dn2hb3vlkb6qfih0pgv6	gbyte_hour	0.4941 RUB	Managed Service for Valkey™. Host computing resources, Intel Cascade Lake, RAM	
  dn2gapsxksuvberkeejp	dn2jfbheag6vvls7oplt	server_month	411.14 RUB	AMD EPYC 9654 (96c/192t, 2.4 GHz) [Genoa]	
  dn2gb6lr4d7d6hpfxmvk	dn2fat3ycizke72tqqwo	1k_event	0.0 RUB	CNS. Push notifications to mobile devices and browser	
  dn2gb7uf15hc3vuf2t6n	dn2jfbheag6vvls7oplt	server_month	159.87 RUB	BareMetal. Server type BA-i101-H with 1 year rental period	
  dn2gbbtarqnd4mjedmwg	dn2jfbheag6vvls7oplt	server_month	168.76 RUB	BareMetal. Server type LA-i101-H with 1 day rental period	
  dn2gbhl2hc3aun6t7dgm	dn2l7rvq9j43kk6ips5i	gbyte_hour	0.6917 RUB	MPP Analytics for PostgreSQL. Computing resources of standard hosts, Intel Cascade Lake, RAM	
  dn2gbrp44dxy3ppirbme	dn2thrwhzxl2ygay7nvq	gbyte_hour	0.369 RUB	Managed Service for YTsaurus. Component computing resources, Tablet Node (Intel Ice Lake), RAM	
  dn2gc5xdgmtf6cjzhgqe	dn2jfbheag6vvls7oplt	server_month	150.29 RUB	RAM 256 Gb DDR4 ECC REG	
